game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,Mitchell,,Winnipeg,ss,4,5,0,,1,,,,,,,,,,,,,,,,,,,,1,2,1,,,
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,Wilson,,Winnipeg,c,5,4,0,,0,,,,,,,1,,,,,,,,,,,,,5,2,0,,,
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,Jude,,Winnipeg,rf,6,3,1,,2,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,Kline,,Winnipeg,3b,7,4,0,,2,1,,,,,,,,,,,,,,,,,,,1,2,1,,,
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,Gervais,,Winnipeg,1b,8,4,1,,2,,,,,,,,,,,,,,,,,,,,10,1,1,,,
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,Parks,,Winnipeg,p,9,4,1,,0,,,,,,,,,,,,,,,2,4,,1,,0,7,2,,,
4d7eebab-d7f9-54da-88f6-f1180d8c700d,1915-05-26,0,TOTALS,,Winnipeg,,,38,4,,11,,,,,,,,,,10,,,,,,,,,,27,19,6,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Turner,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Sweeley,,Duluth,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,TOTALS,,Duluth,,,,10,,14,,,,,,,,,,,,,,,,,,,,,,1,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Connelly,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Berger,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,TOTALS,,Superior,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,1,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Noble,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,TOTALS,,Fort William-Port Arthur,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,5,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Wright,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,TOTALS,,Virginia,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,1,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Strom,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,TOTALS,,Fargo-Moorhead,,,,6,,11,,,,,,,,,,,,,,,,,,,,,,2,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Culver,,St. Boniface,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Spellman,,St. Boniface,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,TOTALS,,St. Boniface,,,,4,,7,,,,,,,,,,,,,,,,,,,,,,3,,,
